customer_age,tenure_months,monthly_charge,total_charges,avg_monthly_usage_gb,num_products,has_streaming,has_security_pack,support_tickets,late_payments,contract_type,payment_method,internet_service,region,is_promo
67,4,46.27,69.22,128.8,1,1,1,2,0,mensual,debito,movil,norte,0
60,4,38.06,73.41,48.12,2,0,1,0,0,mensual,transferencia,fibra,sur,0
46,62,89.35,5430.95,104.45,3,1,1,0,2,mensual,debito,cable,centro,0
35,9,108.6,975.88,143.21,3,1,1,1,1,anual,debito,fibra,sur,0
48,46,56.44,2827.25,178.56,2,1,1,2,1,mensual,debito,fibra,norte,1
67,28,41.23,1401.94,42.8,3,1,0,1,0,mensual,debito,movil,sur,1
73,56,24.74,1630.87,124.95,1,1,0,1,2,anual,debito,fibra,norte,1
64,5,60.61,287.43,116.59,1,1,0,2,1,anual,efectivo,fibra,norte,1
45,65,59.31,3941.05,121.88,1,1,0,2,0,mensual,credito,cable,centro,0
23,51,53.28,2732.52,127.08,4,1,1,2,1,bianual,transferencia,movil,centro,1
63,33,68.98,2177.87,118.42,3,0,0,3,1,mensual,debito,movil,sur,0
47,15,72.11,865.15,189.61,1,1,0,0,0,anual,transferencia,cable,oeste,0
21,71,70.82,4816.77,182.2,1,1,1,3,0,bianual,credito,movil,norte,0
28,22,59.31,1323.43,227.16,4,1,1,3,0,mensual,transferencia,movil,centro,1
78,36,45.17,1462.49,119.47,3,1,0,2,2,bianual,transferencia,ninguno,centro,0
28,29,76.98,2136.96,99.47,3,1,1,0,1,anual,credito,cable,centro,1
43,17,65.23,1153.19,71.61,2,0,0,2,0,bianual,credito,cable,sur,0
40,30,80.99,2149.83,94.03,2,1,0,3,0,mensual,efectivo,movil,centro,1
47,11,79.22,1047.56,155.73,1,1,0,1,0,mensual,debito,fibra,centro,0
27,1,39.41,50.0,163.43,3,0,1,2,1,mensual,debito,cable,norte,0
40,21,39.18,777.61,153.78,3,0,0,0,1,anual,efectivo,movil,norte,0
68,9,51.4,385.99,86.78,3,0,0,3,1,mensual,efectivo,ninguno,sur,0
24,30,45.99,1436.45,87.05,4,1,0,3,1,mensual,credito,fibra,sur,1
45,63,78.59,4835.4,217.82,3,1,1,3,2,bianual,transferencia,cable,norte,0
67,12,71.32,1014.33,78.4,4,1,0,3,1,mensual,efectivo,movil,norte,1
71,1,84.79,188.9,190.83,3,1,0,1,0,mensual,credito,cable,centro,1
71,8,72.14,490.18,140.23,1,1,0,2,1,anual,debito,fibra,centro,0
51,37,68.76,2520.58,83.37,3,0,1,1,1,mensual,credito,fibra,centro,1
20,20,86.6,1877.56,60.78,4,1,0,4,1,mensual,credito,fibra,centro,0
54,36,73.46,2693.25,85.55,3,1,1,1,0,mensual,debito,fibra,norte,0
75,3,66.23,171.55,140.88,1,1,1,1,0,mensual,efectivo,fibra,norte,0
52,24,91.65,2110.27,74.52,1,0,1,1,1,mensual,transferencia,movil,centro,0
59,30,67.07,1998.62,197.72,1,1,1,1,0,anual,transferencia,fibra,sur,0
29,32,59.52,1855.02,109.61,3,1,0,5,1,mensual,credito,fibra,centro,1
62,40,49.92,2033.89,155.02,2,1,1,1,0,mensual,debito,cable,centro,0
26,57,77.65,4388.39,150.99,2,1,0,1,2,bianual,credito,fibra,centro,1
40,34,87.27,2851.09,201.1,4,1,1,2,0,anual,transferencia,ninguno,sur,1
36,61,64.09,4041.19,98.1,4,1,0,3,2,mensual,credito,fibra,norte,1
19,39,88.54,3518.27,125.3,1,1,1,0,0,bianual,debito,movil,centro,1
58,19,29.54,441.55,49.93,4,1,1,3,0,mensual,transferencia,fibra,sur,0
25,17,64.0,1017.24,125.16,4,0,1,3,1,anual,debito,ninguno,sur,1
70,24,64.28,1627.9,177.0,1,1,0,2,0,bianual,credito,cable,norte,0
69,44,51.91,2183.39,130.97,4,1,0,0,2,anual,credito,ninguno,centro,0
27,18,107.91,1921.96,235.63,4,0,0,0,2,mensual,efectivo,cable,oeste,1
48,66,63.81,4176.56,145.99,2,1,1,3,1,anual,debito,cable,centro,1
23,35,57.66,1931.3,92.98,3,1,0,3,0,mensual,debito,fibra,sur,0
30,63,65.47,3997.22,142.79,1,1,1,4,0,mensual,efectivo,fibra,centro,1
69,50,28.95,1440.93,46.83,3,1,1,2,0,anual,efectivo,fibra,sur,1
38,25,51.32,1171.35,80.05,2,1,0,2,0,mensual,debito,movil,sur,0
39,17,82.7,1334.33,59.15,2,0,0,2,1,mensual,transferencia,cable,oeste,1
73,54,53.68,3000.65,120.81,4,1,1,3,0,mensual,efectivo,cable,oeste,0
33,24,50.08,1115.87,116.97,4,1,1,3,2,mensual,debito,fibra,centro,1
30,18,88.57,1649.14,180.26,2,0,0,2,0,mensual,transferencia,fibra,norte,0
18,67,89.12,6085.91,115.05,1,0,0,2,0,anual,debito,cable,sur,1
66,35,74.31,2588.0,69.87,3,0,1,0,2,anual,transferencia,fibra,norte,1
30,4,56.81,288.42,197.97,4,1,0,0,0,anual,debito,fibra,centro,0
44,36,60.69,2082.01,5.0,4,1,0,1,1,mensual,transferencia,ninguno,sur,1
20,34,50.53,1806.96,121.92,2,1,1,2,0,mensual,transferencia,fibra,sur,0
49,63,47.09,3044.08,130.88,3,1,0,1,0,bianual,debito,cable,oeste,0
60,52,46.2,2577.0,119.49,1,1,0,1,0,mensual,transferencia,fibra,oeste,1
37,14,53.88,894.95,145.0,2,1,1,1,2,mensual,debito,cable,sur,0
22,11,46.38,541.91,125.53,3,1,1,0,1,bianual,debito,cable,centro,1
31,44,36.85,1952.64,144.98,4,1,1,0,2,mensual,efectivo,cable,oeste,0
63,4,68.95,381.85,89.89,2,1,1,1,0,mensual,efectivo,movil,oeste,1
71,23,69.22,1744.81,47.05,4,1,0,1,0,mensual,transferencia,fibra,centro,1
59,10,95.61,900.77,117.68,2,1,1,3,1,anual,efectivo,fibra,norte,1
74,2,52.97,61.69,68.67,3,0,1,0,0,mensual,debito,fibra,centro,0
20,67,70.33,4720.79,83.57,3,1,1,2,1,anual,credito,cable,centro,0
65,7,70.63,374.13,178.07,3,1,0,1,0,anual,transferencia,fibra,sur,0
78,1,60.43,64.97,197.9,2,1,0,2,1,anual,efectivo,cable,oeste,0
71,68,78.4,5326.49,177.14,3,1,1,3,0,mensual,credito,fibra,centro,1
77,14,78.95,1236.61,167.87,1,1,1,0,0,mensual,debito,cable,oeste,1
49,59,70.89,4322.57,123.0,4,0,1,2,1,bianual,transferencia,fibra,norte,0
75,3,60.4,195.73,170.77,3,1,0,4,0,bianual,debito,movil,centro,0
44,12,58.56,657.99,137.78,2,1,1,1,0,mensual,transferencia,ninguno,centro,0
32,8,40.38,537.9,217.37,2,0,0,5,0,mensual,debito,fibra,sur,0
70,51,50.49,2392.54,74.09,1,1,0,2,0,anual,credito,movil,oeste,0
58,45,53.8,2234.79,153.63,1,0,1,0,0,anual,debito,movil,centro,1
59,35,44.77,1624.63,56.79,2,0,1,2,0,bianual,transferencia,fibra,centro,0
45,18,72.92,1304.24,153.92,1,1,0,3,1,anual,efectivo,cable,oeste,0
78,7,86.54,568.91,34.04,3,1,1,1,0,mensual,credito,fibra,centro,1
38,41,48.65,1775.14,59.32,2,1,0,1,1,anual,efectivo,movil,centro,0
55,17,70.1,1086.31,55.87,1,1,1,0,0,bianual,credito,movil,norte,1
43,43,46.39,2172.13,132.61,3,0,1,1,2,mensual,debito,cable,centro,1
38,50,59.51,3132.39,137.73,3,0,1,1,2,mensual,transferencia,cable,sur,1
60,62,52.57,3354.21,242.52,2,0,0,4,0,mensual,debito,cable,centro,1
26,36,75.83,2631.94,115.44,3,1,0,4,1,mensual,debito,cable,norte,0
24,1,52.78,50.0,158.63,4,1,1,3,1,bianual,transferencia,cable,oeste,1
57,21,83.21,1699.12,128.04,3,1,0,0,0,mensual,debito,cable,centro,1
45,62,60.58,3674.74,154.44,2,1,0,0,1,anual,efectivo,movil,centro,1
26,39,53.31,2013.79,127.18,3,0,1,1,1,mensual,credito,cable,centro,0
75,45,42.44,1897.69,174.98,4,1,1,2,0,mensual,debito,fibra,norte,0
75,33,69.56,2118.4,67.37,3,1,0,1,1,anual,credito,fibra,centro,0
55,12,81.11,1115.02,5.0,2,1,1,6,1,mensual,debito,fibra,centro,1
40,65,69.92,4528.54,140.87,1,1,1,2,0,anual,transferencia,cable,centro,0
73,56,105.3,5836.54,29.75,3,1,0,0,0,mensual,debito,fibra,centro,1
30,72,90.74,6344.12,185.59,4,1,0,1,1,anual,transferencia,fibra,sur,1
19,62,59.46,3780.45,92.59,3,1,0,2,0,bianual,debito,movil,centro,1
55,21,59.28,1119.83,68.09,3,1,0,2,1,mensual,debito,movil,norte,0
52,19,73.45,1453.38,255.03,1,1,1,0,1,mensual,credito,cable,norte,0
35,18,49.92,792.85,119.08,4,0,0,0,0,bianual,credito,cable,sur,1
60,67,85.99,5775.02,109.49,2,1,1,3,1,mensual,credito,cable,centro,0
32,41,71.51,2778.02,157.4,4,0,1,2,1,mensual,credito,cable,sur,1
38,33,69.62,2277.03,160.77,3,0,1,1,1,bianual,debito,fibra,centro,1
26,70,77.37,5406.58,176.96,3,0,0,1,1,mensual,credito,cable,oeste,0
25,44,96.01,4243.83,53.35,2,1,0,1,0,anual,efectivo,cable,norte,0
24,66,68.08,4599.29,146.81,2,0,0,2,0,mensual,debito,fibra,centro,0
23,71,62.97,4532.85,105.34,2,1,0,0,2,anual,credito,movil,oeste,1
30,6,92.16,740.52,73.95,2,1,0,1,0,anual,debito,fibra,oeste,1
50,27,82.42,2053.68,122.41,3,1,0,2,0,mensual,transferencia,fibra,centro,0
41,53,59.22,3389.62,29.44,1,1,1,2,0,mensual,debito,movil,centro,1
29,59,65.09,3953.13,166.15,3,0,0,2,0,mensual,debito,fibra,norte,1
25,11,68.52,700.63,105.47,1,1,0,3,0,mensual,credito,fibra,centro,0
21,23,71.51,1763.41,96.12,3,1,0,4,0,anual,transferencia,cable,oeste,0
56,40,40.58,1835.18,113.12,2,0,0,4,0,bianual,debito,fibra,sur,1
68,58,37.24,2293.43,111.62,3,1,1,3,1,anual,transferencia,movil,norte,0
32,9,49.03,322.78,177.03,2,0,1,1,0,anual,debito,fibra,norte,1
67,44,47.63,2100.64,65.21,4,0,1,5,1,mensual,efectivo,ninguno,sur,0
61,22,53.41,1265.59,100.89,4,1,0,5,0,anual,efectivo,fibra,sur,1
63,16,76.42,1218.94,109.17,3,0,0,2,1,anual,transferencia,fibra,centro,1
35,38,61.96,2407.26,66.74,1,1,1,1,1,mensual,transferencia,cable,centro,1
51,30,68.54,2117.37,127.97,3,0,0,1,0,mensual,credito,fibra,oeste,1
52,46,42.96,1857.77,83.81,3,1,0,0,1,mensual,transferencia,fibra,oeste,0
49,23,56.69,1454.91,49.79,1,1,1,2,0,mensual,debito,fibra,sur,0
63,60,75.57,4545.19,146.31,3,0,1,2,0,anual,transferencia,fibra,centro,1
51,6,75.71,448.88,197.36,1,1,1,4,0,mensual,credito,movil,centro,1
53,63,51.96,3165.53,122.42,1,1,1,1,0,anual,transferencia,movil,centro,0
65,3,67.91,174.7,114.84,3,1,1,1,0,bianual,credito,fibra,centro,1
33,53,104.58,5655.15,113.78,2,1,1,2,0,bianual,credito,cable,oeste,1
58,25,64.68,1645.77,94.2,3,1,0,0,0,anual,debito,cable,norte,0
59,28,52.52,1555.48,178.5,2,0,1,2,0,bianual,credito,fibra,centro,1
26,2,61.87,119.66,124.7,2,1,0,2,0,mensual,credito,cable,norte,1
61,51,66.66,3410.22,11.07,1,1,1,2,0,anual,transferencia,ninguno,centro,0
39,12,62.28,550.35,179.95,3,1,0,1,0,anual,debito,fibra,oeste,0
60,48,64.44,3140.08,167.69,3,0,1,1,2,bianual,efectivo,fibra,centro,0
59,53,39.02,2044.67,150.08,1,1,1,2,0,anual,transferencia,fibra,oeste,1
34,61,47.67,2945.95,5.0,1,0,0,1,3,mensual,transferencia,cable,centro,0
51,51,62.31,2919.71,119.85,4,1,1,0,1,anual,efectivo,movil,centro,0
49,22,62.03,1668.65,164.67,4,1,1,1,0,anual,credito,fibra,norte,0
74,54,54.81,2968.56,138.97,2,0,1,1,1,mensual,efectivo,fibra,norte,0
28,60,61.81,3764.01,130.26,4,1,0,2,2,anual,credito,fibra,oeste,0
34,23,66.1,1566.77,164.78,3,0,1,2,0,anual,debito,movil,centro,0
42,9,81.01,691.17,126.97,3,0,1,1,3,anual,debito,cable,centro,1
62,65,63.21,4159.25,180.18,4,1,0,3,1,bianual,debito,fibra,norte,0
32,11,72.18,936.44,128.09,3,1,1,1,0,anual,debito,fibra,norte,0
61,43,55.25,2397.15,124.11,3,1,0,1,0,bianual,credito,fibra,centro,1
27,18,75.3,1458.4,164.62,1,0,1,1,0,mensual,efectivo,ninguno,norte,0
64,10,71.76,809.88,100.07,3,1,1,4,1,mensual,debito,cable,sur,1
64,56,80.58,4597.25,65.14,2,0,1,1,1,mensual,efectivo,fibra,oeste,1
57,11,77.84,1078.35,120.19,1,0,1,1,1,mensual,transferencia,movil,sur,0
77,49,75.6,3746.72,149.52,3,1,1,3,1,anual,transferencia,ninguno,centro,0
72,50,63.23,3152.28,166.27,1,1,1,1,0,anual,transferencia,fibra,norte,0
59,5,69.41,341.94,166.54,4,0,1,1,0,mensual,efectivo,fibra,centro,1
65,13,84.14,1142.85,116.57,4,0,1,3,1,mensual,debito,ninguno,centro,0
57,58,53.26,2926.82,111.43,3,1,0,1,2,bianual,credito,fibra,norte,0
67,37,53.69,2154.46,90.39,4,0,0,1,0,mensual,debito,fibra,centro,1
67,9,68.27,585.17,132.49,4,0,1,1,0,mensual,debito,fibra,centro,1
45,72,72.48,5207.52,37.94,4,1,0,2,0,anual,credito,movil,centro,1
26,20,50.17,847.01,121.14,1,0,1,3,0,anual,credito,fibra,sur,0
22,1,63.65,76.79,262.48,4,1,1,2,2,mensual,efectivo,fibra,oeste,1
35,67,63.31,4079.11,44.81,1,1,0,0,2,mensual,debito,cable,centro,0
51,2,25.12,50.0,127.84,1,0,0,2,4,mensual,efectivo,movil,norte,1
35,40,61.05,2354.38,138.89,4,1,1,3,0,mensual,debito,fibra,norte,1
47,72,62.17,4446.65,145.32,4,1,1,0,1,mensual,credito,fibra,oeste,0
30,42,62.11,2505.71,71.67,3,0,1,3,0,mensual,debito,cable,norte,0
74,43,90.49,3925.37,145.78,1,0,0,2,0,mensual,efectivo,fibra,centro,0
44,28,43.12,1354.51,93.27,2,1,0,0,0,mensual,credito,cable,oeste,0
59,10,50.16,527.79,48.62,3,0,0,3,0,anual,debito,fibra,oeste,1
51,42,17.98,489.18,167.6,3,1,0,1,1,mensual,efectivo,movil,sur,1
66,65,56.34,3659.89,153.23,3,1,1,1,0,mensual,debito,fibra,norte,0
52,7,57.88,474.85,71.67,1,1,1,2,0,mensual,efectivo,fibra,norte,0
60,64,55.82,3528.05,92.81,3,1,0,1,1,mensual,debito,fibra,sur,0
69,30,84.94,2586.06,91.0,1,1,0,4,2,anual,debito,fibra,centro,1
56,39,80.49,3170.89,37.82,2,1,1,3,1,mensual,debito,cable,centro,0
56,12,66.4,664.83,158.12,1,1,0,4,1,bianual,transferencia,cable,centro,1
73,45,58.33,2769.39,160.0,4,1,0,0,0,anual,transferencia,movil,centro,0
61,14,83.47,1133.84,103.37,2,1,1,2,0,mensual,credito,cable,norte,1
22,20,64.64,1253.34,118.59,3,0,0,1,1,bianual,debito,fibra,sur,0
66,52,50.27,2668.28,125.73,1,0,1,2,1,mensual,credito,movil,centro,0
71,4,34.11,50.0,132.22,4,1,0,0,1,mensual,credito,fibra,oeste,1
54,33,57.06,2034.9,52.62,2,0,0,2,0,mensual,credito,cable,oeste,1
67,43,78.58,3261.05,144.42,2,1,0,1,0,anual,credito,cable,oeste,0
23,10,105.98,1276.91,61.22,2,0,0,3,1,anual,credito,fibra,centro,1
78,22,66.11,1589.6,154.07,2,0,0,0,0,anual,credito,cable,oeste,1
70,25,51.22,1159.25,66.76,2,0,1,1,1,bianual,credito,ninguno,oeste,1
26,48,43.67,2136.15,54.99,4,0,0,2,1,bianual,debito,fibra,centro,0
58,71,74.94,5206.02,118.6,1,1,1,0,0,mensual,efectivo,cable,centro,0
69,61,33.24,1896.43,117.47,4,1,0,2,0,bianual,transferencia,fibra,sur,0
62,14,74.91,749.0,125.19,2,1,0,1,2,mensual,transferencia,fibra,oeste,1
32,2,79.72,235.56,75.36,1,1,1,1,0,bianual,transferencia,fibra,centro,0
32,4,72.85,236.62,130.14,4,1,1,1,1,mensual,credito,fibra,oeste,1
21,43,61.05,2719.35,134.85,2,1,0,4,0,mensual,efectivo,fibra,norte,1
51,12,75.17,929.1,178.29,4,0,0,0,0,mensual,credito,movil,sur,0
33,17,68.08,1011.27,129.25,1,1,1,2,0,mensual,credito,fibra,norte,0
52,62,50.99,3262.3,90.03,1,1,0,3,2,anual,transferencia,cable,oeste,0
27,63,98.31,6255.84,52.65,4,1,1,4,1,mensual,transferencia,fibra,centro,0
43,61,58.67,3521.32,43.49,2,1,0,2,1,mensual,credito,fibra,centro,0
35,19,78.96,1617.26,136.15,2,1,1,1,0,bianual,transferencia,cable,sur,0
26,45,21.46,933.24,159.66,1,0,1,2,1,anual,credito,cable,norte,1
73,44,87.98,3776.78,75.49,2,0,0,1,1,anual,credito,cable,oeste,1
24,14,91.44,1257.28,132.76,3,1,0,4,1,bianual,efectivo,cable,sur,0
58,40,65.54,2577.24,111.29,1,1,1,2,1,mensual,credito,cable,sur,0
44,38,75.06,2674.2,155.91,4,1,0,1,0,mensual,transferencia,fibra,oeste,1
52,29,75.05,1860.07,163.3,2,1,0,1,1,mensual,transferencia,fibra,norte,1
34,55,53.43,3136.27,6.69,4,1,0,1,1,mensual,debito,fibra,norte,0
71,49,74.85,3803.52,171.61,2,1,0,0,2,mensual,transferencia,fibra,centro,0
39,39,50.44,2144.53,132.61,3,1,1,2,1,anual,debito,fibra,centro,0
72,53,54.04,2972.35,93.43,4,1,1,3,1,mensual,transferencia,cable,oeste,0
41,55,85.28,4640.74,94.83,3,1,1,2,1,anual,transferencia,fibra,oeste,1
76,41,82.54,3363.02,121.59,4,1,0,2,1,anual,transferencia,cable,sur,0
62,20,52.29,971.88,94.81,3,1,1,1,1,mensual,efectivo,fibra,norte,0
71,55,51.8,2913.94,73.15,2,0,1,4,0,mensual,credito,ninguno,centro,0
25,52,53.38,2832.51,84.61,4,0,0,0,1,mensual,debito,movil,sur,1
67,71,78.19,5510.35,67.99,4,1,1,0,0,anual,credito,ninguno,oeste,0
61,11,47.0,569.58,187.33,4,1,0,0,1,mensual,transferencia,cable,norte,0
19,31,71.42,2353.23,122.8,4,0,0,0,0,anual,credito,ninguno,norte,0
21,67,78.44,5255.13,232.64,1,1,0,1,0,mensual,debito,fibra,norte,1
51,38,63.41,2269.94,138.55,4,1,0,0,0,anual,credito,cable,norte,1
56,68,83.18,5711.02,149.45,1,1,0,1,0,mensual,efectivo,movil,norte,1
41,1,59.52,50.0,66.92,2,0,0,0,0,mensual,credito,cable,centro,1
74,3,61.15,86.39,109.09,4,0,0,0,1,mensual,efectivo,fibra,oeste,1
21,58,47.41,2782.92,123.63,3,1,1,1,2,anual,credito,cable,oeste,0
39,26,83.31,2240.3,88.14,1,0,1,5,1,mensual,efectivo,ninguno,norte,1
23,38,51.2,1957.04,96.76,4,0,1,2,3,anual,transferencia,cable,norte,1
78,31,71.3,2088.75,141.01,3,0,0,1,0,mensual,credito,fibra,centro,0
44,30,63.72,2245.81,141.99,4,1,1,1,0,bianual,credito,fibra,sur,0
19,68,46.05,3068.79,53.15,4,1,1,3,1,bianual,efectivo,fibra,centro,0
75,7,54.04,432.87,134.19,3,1,1,1,1,mensual,efectivo,movil,centro,1
62,56,89.89,4963.74,147.65,2,1,1,4,0,mensual,credito,cable,oeste,1
45,65,68.63,4348.17,90.49,1,1,0,1,0,anual,transferencia,fibra,norte,1
54,48,46.84,2254.56,85.4,3,0,1,1,0,mensual,efectivo,movil,norte,0
65,29,70.5,1991.43,142.07,2,1,1,3,1,mensual,debito,fibra,norte,0
33,12,62.37,759.87,5.0,2,1,1,1,0,mensual,credito,movil,centro,0
30,50,127.17,6279.79,120.1,3,1,0,0,1,anual,transferencia,movil,norte,0
69,34,70.13,2400.58,201.72,2,1,0,3,1,mensual,debito,cable,sur,0
32,11,58.15,549.61,5.0,1,0,1,3,1,bianual,transferencia,ninguno,sur,0
58,26,90.56,2483.74,161.14,4,1,1,4,0,mensual,debito,movil,norte,1
69,70,31.86,2265.95,147.22,2,1,1,2,2,mensual,credito,fibra,oeste,1
21,20,66.7,1318.95,48.09,3,0,0,0,0,mensual,credito,fibra,oeste,0
35,13,100.9,1309.72,146.02,3,1,0,0,0,bianual,transferencia,ninguno,centro,0
20,50,62.91,3100.26,170.07,1,1,0,1,1,bianual,debito,cable,oeste,0
57,15,33.8,521.32,61.17,4,1,1,0,1,mensual,credito,fibra,sur,0
29,67,57.87,4057.0,84.64,4,0,1,2,1,anual,debito,movil,oeste,0
18,62,91.18,5584.61,121.31,3,1,0,2,0,mensual,debito,cable,centro,0
67,71,71.77,5114.92,168.88,4,0,0,2,0,mensual,transferencia,fibra,norte,1
19,66,49.9,3201.29,92.94,3,0,0,1,0,mensual,debito,fibra,centro,0
52,18,52.67,650.23,117.9,2,1,0,1,1,anual,debito,movil,centro,1
46,16,54.93,952.43,86.76,1,0,1,0,0,mensual,debito,movil,centro,1
36,25,71.5,1916.91,121.23,4,1,1,0,1,mensual,credito,movil,oeste,0
53,34,89.09,3081.33,172.33,3,1,0,1,0,mensual,debito,movil,sur,0
54,64,83.94,5652.32,125.29,2,1,0,1,0,bianual,credito,fibra,oeste,1
22,53,73.21,3836.96,102.13,4,0,1,4,0,bianual,transferencia,fibra,oeste,1
23,47,41.03,1820.95,118.36,3,0,0,1,1,mensual,debito,fibra,sur,1
66,64,41.1,2772.47,79.97,2,1,1,3,1,anual,debito,fibra,centro,0
28,47,74.6,3655.72,70.28,1,0,0,1,0,anual,credito,movil,norte,1
21,28,40.78,1273.62,180.17,4,0,0,3,2,bianual,transferencia,fibra,centro,0
29,30,60.94,1698.51,201.89,1,1,0,1,0,mensual,debito,cable,norte,0
58,38,70.47,2594.0,30.42,2,0,0,4,0,mensual,transferencia,movil,norte,0
29,7,44.52,114.52,149.11,3,1,0,1,1,mensual,efectivo,movil,sur,0
59,54,46.56,2751.0,162.95,3,0,1,0,0,anual,debito,fibra,norte,1
75,47,63.31,2865.14,59.42,3,0,0,2,0,mensual,debito,fibra,oeste,0
44,53,74.07,3780.93,96.41,4,1,1,2,1,mensual,transferencia,fibra,oeste,1
77,39,84.11,3267.78,91.15,3,1,0,3,1,anual,efectivo,cable,norte,0
46,57,75.93,4342.09,215.05,4,0,0,1,0,bianual,debito,movil,norte,0
72,69,66.33,4656.72,202.62,3,0,0,2,0,mensual,credito,cable,oeste,0
18,42,51.57,2150.31,73.94,2,1,0,3,1,mensual,transferencia,fibra,norte,0
61,32,45.72,1381.52,47.04,2,1,0,2,1,mensual,credito,cable,oeste,1
50,8,55.8,398.91,158.65,2,1,0,1,0,mensual,credito,fibra,centro,0
70,57,72.38,4053.24,147.2,2,0,1,0,0,mensual,credito,movil,centro,0
36,66,71.06,4857.19,182.2,4,1,0,1,1,mensual,efectivo,fibra,norte,0
71,51,27.2,1386.44,67.05,1,1,0,1,1,mensual,credito,fibra,sur,0
31,63,50.86,3280.35,156.18,2,1,1,1,0,bianual,credito,fibra,oeste,0
46,63,86.68,5435.73,83.41,1,1,0,2,0,mensual,credito,cable,sur,0
24,58,66.43,3633.72,151.16,1,0,1,1,2,mensual,debito,fibra,oeste,1
29,37,39.49,1658.29,118.14,2,0,1,3,0,mensual,credito,fibra,centro,1
55,8,107.4,928.85,215.03,2,0,0,1,2,bianual,debito,movil,oeste,0
39,1,64.48,111.02,142.37,2,0,0,3,2,mensual,credito,fibra,centro,0
70,15,71.92,824.35,104.3,3,0,1,0,0,mensual,credito,fibra,centro,0
74,32,72.19,2293.39,126.9,1,1,1,3,1,mensual,transferencia,fibra,oeste,0
25,54,58.38,3337.61,114.97,3,1,1,2,1,mensual,transferencia,fibra,oeste,0
66,33,51.9,1868.18,62.28,2,1,1,2,0,mensual,credito,cable,oeste,0
62,2,103.19,180.26,216.24,1,1,0,2,0,anual,credito,fibra,norte,0
57,16,83.06,1475.28,199.94,4,0,1,1,1,mensual,debito,fibra,centro,0
47,71,79.79,5853.52,111.18,3,0,0,4,0,anual,credito,ninguno,centro,0
57,72,75.37,5408.1,154.99,2,1,0,1,0,mensual,debito,cable,centro,1
18,28,46.94,1472.48,222.57,3,1,1,1,1,anual,debito,movil,oeste,1
32,58,88.0,5256.77,181.84,3,1,1,0,0,bianual,transferencia,movil,norte,1
47,52,49.82,2691.3,104.63,3,1,0,0,1,mensual,efectivo,fibra,centro,0
69,68,70.1,4879.08,115.6,3,1,0,0,1,anual,credito,cable,sur,1
69,64,35.49,2166.58,34.12,2,0,0,1,1,mensual,debito,cable,centro,1
51,46,28.26,1394.15,158.74,3,0,1,2,0,anual,debito,fibra,norte,1
76,29,70.73,2036.1,182.14,4,0,1,3,0,mensual,debito,fibra,sur,0
74,46,50.44,2211.74,182.49,1,1,1,2,2,bianual,transferencia,fibra,centro,0
46,23,29.19,853.85,155.05,4,1,1,3,0,mensual,credito,fibra,sur,1
22,26,74.73,1928.84,137.62,2,1,1,2,0,mensual,efectivo,fibra,sur,0
45,44,103.16,4567.18,70.11,1,1,0,0,0,mensual,credito,fibra,norte,1
60,42,90.01,3797.33,135.99,3,1,0,1,0,mensual,credito,cable,norte,0
38,42,60.37,2348.75,88.42,4,1,0,1,1,anual,transferencia,fibra,centro,0
73,28,65.16,1789.0,146.26,3,0,0,4,1,anual,debito,movil,sur,0
41,30,80.98,2522.24,81.81,3,1,0,3,1,mensual,transferencia,fibra,norte,1
68,1,85.2,86.93,145.94,2,1,1,5,0,anual,transferencia,cable,sur,0
47,44,58.82,2545.73,186.16,2,1,0,3,1,mensual,debito,movil,sur,0
44,42,65.62,2796.06,138.86,2,0,0,1,4,anual,debito,fibra,norte,1
22,68,70.41,4916.77,136.42,4,1,1,1,0,mensual,credito,fibra,norte,1
35,37,74.97,2577.77,165.65,2,0,1,1,1,mensual,efectivo,fibra,norte,1
57,34,62.6,2115.84,208.52,1,1,0,1,1,mensual,efectivo,fibra,centro,0
46,5,62.84,316.51,114.64,1,0,1,4,1,mensual,debito,fibra,centro,0
39,15,89.84,1559.93,146.05,2,0,1,1,0,anual,transferencia,cable,norte,0
24,25,86.77,2314.02,195.56,3,1,0,3,2,bianual,transferencia,cable,sur,1
58,28,73.59,1894.86,153.46,4,1,0,0,0,mensual,transferencia,fibra,oeste,0
54,27,95.94,2751.16,19.88,1,0,1,3,1,mensual,debito,ninguno,oeste,1
56,29,58.04,1665.07,84.22,1,0,0,1,1,mensual,efectivo,movil,centro,0
24,56,94.21,5082.63,157.55,3,0,1,1,0,anual,transferencia,fibra,sur,1
72,10,74.77,586.51,99.99,4,1,0,3,0,mensual,credito,movil,oeste,0
30,24,123.88,3136.96,192.02,2,1,1,2,0,anual,debito,fibra,norte,0
35,12,43.54,577.02,212.9,3,1,1,3,0,anual,debito,movil,sur,1
31,23,52.59,1091.61,90.49,3,0,0,2,1,mensual,debito,movil,centro,0
75,50,72.54,3816.95,68.37,1,1,0,2,2,bianual,transferencia,fibra,sur,0
48,4,72.15,373.78,101.94,2,1,0,0,1,mensual,transferencia,fibra,oeste,0
58,25,100.1,2471.77,99.05,1,0,1,3,0,anual,efectivo,cable,centro,0
61,2,52.97,141.82,196.8,4,1,0,1,1,mensual,credito,fibra,oeste,1
55,69,81.29,5503.78,68.23,1,1,1,1,0,mensual,efectivo,cable,sur,1
